data_year,pub_agency_name,state_name,county_name,offense_name,location_name,prop_desc_name,stolen_value
2021,Lake Forest Park,Washington,KING,All Other Larceny,Highway/Road/Alley/Street/Sidewalk,Household Goods,10000.0
2021,Kenosha,Wisconsin,KENOSHA,All Other Larceny,Parking/Drop Lot/Garage,Industrial Equipment,5320.0
2021,DeSoto,Texas,DALLAS,Motor Vehicle Theft,Parking/Drop Lot/Garage,Industrial Equipment,5000000.0
2021,Raleigh,West Virginia,RALEIGH,All Other Larceny,Commercial/Office Building,Industrial Equipment,7000.0
2021,Raleigh,West Virginia,RALEIGH,All Other Larceny,Commercial/Office Building,Industrial Equipment,7000.0
2021,Rio Rancho,New Mexico,"BERNALILLO, SANDOVAL",Motor Vehicle Theft,Commercial/Office Building,Industrial Equipment,13900.0
2021,Rio Rancho,New Mexico,"BERNALILLO, SANDOVAL",Motor Vehicle Theft,Commercial/Office Building,Industrial Equipment,13900.0
2021,Lea,New Mexico,LEA,Embezzlement,Industrial Site,Industrial Equipment,15925.0
2021,Tukwila,Washington,KING,All Other Larceny,Commercial/Office Building,Industrial Equipment,15000.0
2021,Tupelo,Mississippi,LEE,Burglary/Breaking & Entering,Rental Storage Facility,Building Materials,10000.0
2021,Tupelo,Mississippi,LEE,All Other Larceny,Highway/Road/Alley/Street/Sidewalk,Building Materials,47500.0
2021,Logan Township,New Jersey,GLOUCESTER,Theft From Building,Commercial/Office Building,Building Materials,25000.0
2021,North Charleston,South Carolina,"CHARLESTON, DORCHESTER",All Other Larceny,Commercial/Office Building,Farm Equipment,16000.0
2021,University of Texas:,Texas,GALVESTON,Burglary/Breaking & Entering,Industrial Site,Building Materials,200000.0
2021,Shelby,North Carolina,CLEVELAND,Embezzlement,Rental Storage Facility,Structure/ Other industrial,32000.0
2021,Des Plaines,Illinois,COOK,All Other Larceny,Dock/Wharf/Freight/Modal Terminal,Other,14580.0
2021,State Police:,Maryland,HOWARD,All Other Larceny,Highway/Road/Alley/Street/Sidewalk,Other,14000.0
2021,Miami-Dade,Florida,MIAMI-DADE,Burglary/Breaking & Entering,Parking/Drop Lot/Garage,Other,115000.0
2021,Miami-Dade,Florida,MIAMI-DADE,Destruction/Damage/Vandalism of Property,Parking/Drop Lot/Garage,Other,115000.0
2021,Albuquerque,New Mexico,BERNALILLO,Theft From Motor Vehicle,Parking/Drop Lot/Garage,Tools,5700.0
2021,Albuquerque,New Mexico,BERNALILLO,Theft From Motor Vehicle,Parking/Drop Lot/Garage,Tools,5700.0
2021,Boston,Massachusetts,SUFFOLK,All Other Larceny,Commercial/Office Building,Tools,31768.0
2021,Concord,California,CONTRA COSTA,Destruction/Damage/Vandalism of Property,Parking/Drop Lot/Garage,Tools,10000.0
2021,Concord,California,CONTRA COSTA,Theft From Motor Vehicle,Parking/Drop Lot/Garage,Tools,10000.0
2021,Miami-Dade,Florida,MIAMI-DADE,All Other Larceny,Highway/Road/Alley/Street/Sidewalk,Other,100000.0
2021,Miami-Dade,Florida,MIAMI-DADE,Destruction/Damage/Vandalism of Property,Highway/Road/Alley/Street/Sidewalk,Other,100000.0
2021,Miami-Dade,Florida,MIAMI-DADE,Theft From Motor Vehicle,Highway/Road/Alley/Street/Sidewalk,Other,100000.0
2021,Miami-Dade,Florida,MIAMI-DADE,Theft From Motor Vehicle,Parking/Drop Lot/Garage,Other,25000.0
2021,Tukwila,Washington,KING,All Other Larceny,Industrial Site,Other,5000.0
2021,Tukwila,Washington,KING,Motor Vehicle Theft,Industrial Site,Other,5000.0
2021,Lake Forest Park,Washington,KING,All Other Larceny,Highway/Road/Alley/Street/Sidewalk,Other,10000.0
2021,Lake Forest Park,Washington,KING,All Other Larceny,Highway/Road/Alley/Street/Sidewalk,Other,10000.0
2021,Lake Forest Park,Washington,KING,Motor Vehicle Theft,Highway/Road/Alley/Street/Sidewalk,Other,10000.0
2021,Lake Forest Park,Washington,KING,Motor Vehicle Theft,Highway/Road/Alley/Street/Sidewalk,Other,10000.0
2021,Franklin,Tennessee,WILLIAMSON,Theft From Motor Vehicle,Parking/Drop Lot/Garage,Tools,5000.0
2021,Franklin,Tennessee,WILLIAMSON,All Other Larceny,Parking/Drop Lot/Garage,Tools,5000.0
2021,Tacoma,Washington,PIERCE,Theft From Motor Vehicle,Highway/Road/Alley/Street/Sidewalk,Medical/ Medical Lab Equipment,7000.0
2021,North Charleston,South Carolina,"CHARLESTON, DORCHESTER",All Other Larceny,Parking/Drop Lot/Garage,Tools,6000.0
2021,Miami-Dade,Florida,MIAMI-DADE,Burglary/Breaking & Entering,Rental Storage Facility,Tools,5000.0
2021,Miami-Dade,Florida,MIAMI-DADE,Burglary/Breaking & Entering,Rental Storage Facility,Tools,5000.0
2021,Miami-Dade,Florida,MIAMI-DADE,Burglary/Breaking & Entering,Rental Storage Facility,Tools,5000.0
2021,Miami-Dade,Florida,MIAMI-DADE,All Other Larceny,Commercial/Office Building,Portable Electronic Communications,176814.0
2021,Marietta,Ohio,WASHINGTON,Burglary/Breaking & Entering,Rental Storage Facility,Other Motor Vehicles,30000.0
2021,Marietta,Ohio,WASHINGTON,Motor Vehicle Theft,Rental Storage Facility,Other Motor Vehicles,30000.0
2021,Boston,Massachusetts,SUFFOLK,Motor Vehicle Theft,Highway/Road/Alley/Street/Sidewalk,Other Motor Vehicles,36000.0
2021,East Moline,Illinois,ROCK ISLAND,Motor Vehicle Theft,Highway/Road/Alley/Street/Sidewalk,Other Motor Vehicles,5000.0
2021,East Moline,Illinois,ROCK ISLAND,Motor Vehicle Theft,Highway/Road/Alley/Street/Sidewalk,Other Motor Vehicles,5000.0
2021,Boston,Massachusetts,SUFFOLK,Motor Vehicle Theft,Parking/Drop Lot/Garage,Other Motor Vehicles,16000.0
2021,Rio Rancho,New Mexico,"BERNALILLO, SANDOVAL",Motor Vehicle Theft,Commercial/Office Building,Other Motor Vehicles,8000.0
2021,Rio Rancho,New Mexico,"BERNALILLO, SANDOVAL",Motor Vehicle Theft,Commercial/Office Building,Other Motor Vehicles,8000.0
2021,Albuquerque,New Mexico,BERNALILLO,Destruction/Damage/Vandalism of Property,Rental Storage Facility,Other Motor Vehicles,8000.0
2021,Albuquerque,New Mexico,BERNALILLO,Destruction/Damage/Vandalism of Property,Rental Storage Facility,Other Motor Vehicles,8000.0
2021,Albuquerque,New Mexico,BERNALILLO,Burglary/Breaking & Entering,Rental Storage Facility,Other Motor Vehicles,8000.0
2021,Albuquerque,New Mexico,BERNALILLO,Burglary/Breaking & Entering,Rental Storage Facility,Other Motor Vehicles,8000.0
2021,Tukwila,Washington,KING,Motor Vehicle Theft,Industrial Site,Other Motor Vehicles,10000.0
2021,Tukwila,Washington,KING,All Other Larceny,Industrial Site,Other Motor Vehicles,10000.0
2021,Des Plaines,Illinois,COOK,All Other Larceny,Rental Storage Facility,Recreational/ Sports Equipment,9000.0
2021,Tupelo,Mississippi,LEE,Burglary/Breaking & Entering,Parking/Drop Lot/Garage,Tools,6400.0
2021,Tupelo,Mississippi,LEE,Burglary/Breaking & Entering,Commercial/Office Building,Tools,5000.0
2021,State Park Rangers:,North Carolina,WAKE,All Other Larceny,Parking/Drop Lot/Garage,Recreational/ Sports Equipment,8860.0
2021,Washington,Virginia,WASHINGTON,Motor Vehicle Theft,Service/Gas Station,Trucks,100000.0
2021,Washington,Virginia,WASHINGTON,All Other Larceny,Service/Gas Station,Trucks,100000.0
2021,Rio Rancho,New Mexico,"BERNALILLO, SANDOVAL",Motor Vehicle Theft,Commercial/Office Building,Trucks,40000.0
2021,Boston,Massachusetts,SUFFOLK,Motor Vehicle Theft,Highway/Road/Alley/Street/Sidewalk,Trucks,35000.0
2021,North Charleston,South Carolina,"CHARLESTON, DORCHESTER",All Other Larceny,Commercial/Office Building,Trailers,12000.0
2021,Colleton,South Carolina,COLLETON,All Other Larceny,Service/Gas Station,Trailers,20000.0
2021,Lea,New Mexico,LEA,Destruction/Damage/Vandalism of Property,Commercial/Office Building,Trailers,15000.0
2021,Lea,New Mexico,LEA,All Other Larceny,Commercial/Office Building,Trailers,15000.0
2021,Tupelo,Mississippi,LEE,All Other Larceny,Highway/Road/Alley/Street/Sidewalk,Trailers,10000.0
2021,Tupelo,Mississippi,LEE,All Other Larceny,Commercial/Office Building,Trailers,10000.0
2021,Detroit,Michigan,WAYNE,All Other Larceny,Highway/Road/Alley/Street/Sidewalk,Other,10000.0
2021,Memphis,Tennessee,SHELBY,Motor Vehicle Theft,Highway/Road/Alley/Street/Sidewalk,Trucks,18000.0
2021,Memphis,Tennessee,SHELBY,Motor Vehicle Theft,Highway/Road/Alley/Street/Sidewalk,Trucks,18000.0
2021,Fontana,California,SAN BERNARDINO,Theft of Motor Vehicle Parts or Accessories,Parking/Drop Lot/Garage,Other,150000.0
2021,Fontana,California,SAN BERNARDINO,Motor Vehicle Theft,Parking/Drop Lot/Garage,Other,150000.0
2021,Poplar Bluff,Missouri,BUTLER,Motor Vehicle Theft,Highway/Road/Alley/Street/Sidewalk,Automobile,50000.0
2021,Cedar Falls,Iowa,BLACK HAWK,Destruction/Damage/Vandalism of Property,Highway/Road/Alley/Street/Sidewalk,Automobile,10000.0
2021,Cedar Falls,Iowa,BLACK HAWK,Theft From Motor Vehicle,Highway/Road/Alley/Street/Sidewalk,Automobile,10000.0
2021,Cedar Falls,Iowa,BLACK HAWK,Motor Vehicle Theft,Highway/Road/Alley/Street/Sidewalk,Automobile,10000.0
2021,Miamisburg,Ohio,MONTGOMERY,Motor Vehicle Theft,Rental Storage Facility,Automobile,35000.0
2021,Northampton,North Carolina,NORTHAMPTON,Burglary/Breaking & Entering,Parking/Drop Lot/Garage,Automobile,5500.0
2021,Henry,Illinois,MARSHALL,Motor Vehicle Theft,Highway/Road/Alley/Street/Sidewalk,Automobile,13000.0
2021,San Diego,California,SAN DIEGO,Theft From Motor Vehicle,Highway/Road/Alley/Street/Sidewalk,Automobile,13500.0
2021,San Diego,California,SAN DIEGO,Motor Vehicle Theft,Highway/Road/Alley/Street/Sidewalk,Automobile,13500.0
2021,San Diego,California,SAN DIEGO,Identity Theft,Service/Gas Station,Automobile,13500.0
2021,Carroll Valley,Pennsylvania,ADAMS,Motor Vehicle Theft,Highway/Road/Alley/Street/Sidewalk,Automobile,10000.0
2021,Milwaukee,Wisconsin,MILWAUKEE,Motor Vehicle Theft,Highway/Road/Alley/Street/Sidewalk,Automobile,25000.0
2021,Newport,Oregon,LINCOLN,All Other Larceny,Parking/Drop Lot/Garage,Other,18536.0
2021,Newport,Oregon,LINCOLN,Destruction/Damage/Vandalism of Property,Parking/Drop Lot/Garage,Other,18536.0
2021,Barrow,Georgia,BARROW,All Other Larceny,Highway/Road/Alley/Street/Sidewalk,Lawn/ Yard/ Garden Equipment,9745.0
2021,Memphis,Tennessee,SHELBY,Motor Vehicle Theft,Parking/Drop Lot/Garage,Trucks,20000.0
2021,Memphis,Tennessee,SHELBY,Motor Vehicle Theft,Parking/Drop Lot/Garage,Trucks,100000.0
2021,Eddy,New Mexico,EDDY,Burglary/Breaking & Entering,Rental Storage Facility,Tools,15000.0
2021,Pierce,Wisconsin,PIERCE,Motor Vehicle Theft,Parking/Drop Lot/Garage,Trucks,10000.0
2021,Pierce,Wisconsin,PIERCE,All Other Larceny,Parking/Drop Lot/Garage,Trucks,10000.0
2021,Wood,West Virginia,WOOD,Motor Vehicle Theft,Commercial/Office Building,Trucks,22000.0
2021,Eddy,New Mexico,EDDY,Motor Vehicle Theft,Industrial Site,Tools,21800.0
2021,Memphis,Tennessee,SHELBY,Theft From Motor Vehicle,Parking/Drop Lot/Garage,Trucks,15000.0
2021,Memphis,Tennessee,SHELBY,Destruction/Damage/Vandalism of Property,Parking/Drop Lot/Garage,Trucks,15000.0
2021,Memphis,Tennessee,SHELBY,Motor Vehicle Theft,Commercial/Office Building,Trucks,15000.0
2021,Mesquite,Texas,"DALLAS, KAUFMAN",All Other Larceny,Dock/Wharf/Freight/Modal Terminal,Other,286226.0
2021,Mesquite,Texas,"DALLAS, KAUFMAN",All Other Larceny,Dock/Wharf/Freight/Modal Terminal,Other,286226.0
2021,Harris,Texas,HARRIS,Burglary/Breaking & Entering,Parking/Drop Lot/Garage,Other,44184.0
2021,Eddy,New Mexico,EDDY,Motor Vehicle Theft,Industrial Site,Tools,21800.0
2021,Forest Park,Georgia,CLAYTON,All Other Larceny,Industrial Site,Other,100000.0
2021,Eddy,New Mexico,EDDY,Theft From Motor Vehicle,Industrial Site,Tools,21800.0
2021,Eddy,New Mexico,EDDY,Theft From Motor Vehicle,Industrial Site,Tools,21800.0
2021,Eddy,New Mexico,EDDY,Destruction/Damage/Vandalism of Property,Industrial Site,Tools,21800.0
2021,Eddy,New Mexico,EDDY,Destruction/Damage/Vandalism of Property,Industrial Site,Tools,21800.0
2021,Eddy,New Mexico,EDDY,All Other Larceny,Industrial Site,Tools,21800.0
2021,Eddy,New Mexico,EDDY,All Other Larceny,Industrial Site,Tools,21800.0
2021,Eddy,New Mexico,EDDY,Burglary/Breaking & Entering,Industrial Site,Tools,9811.0
2021,Eddy,New Mexico,EDDY,Theft From Motor Vehicle,Industrial Site,Tools,9811.0
2021,Eddy,New Mexico,EDDY,All Other Larceny,Industrial Site,Tools,9811.0
2021,Eddy,New Mexico,EDDY,Destruction/Damage/Vandalism of Property,Industrial Site,Tools,9811.0
2021,Harris,Texas,HARRIS,Motor Vehicle Theft,Commercial/Office Building,Trucks,50000.0
2021,Harris,Texas,HARRIS,Motor Vehicle Theft,Commercial/Office Building,Trucks,50000.0
2021,Harris,Texas,HARRIS,Motor Vehicle Theft,Commercial/Office Building,Other,20000.0
2021,Harris,Texas,HARRIS,Motor Vehicle Theft,Commercial/Office Building,Other,20000.0
2021,Eddy,New Mexico,EDDY,Theft From Motor Vehicle,Industrial Site,Other,10800.0
2021,Eddy,New Mexico,EDDY,Destruction/Damage/Vandalism of Property,Industrial Site,Other,10800.0
2021,Eddy,New Mexico,EDDY,All Other Larceny,Industrial Site,Other,16000.0
2021,Eddy,New Mexico,EDDY,Motor Vehicle Theft,Industrial Site,Other,44606.0
2021,Eddy,New Mexico,EDDY,Theft From Motor Vehicle,Industrial Site,Other,44606.0
2021,Eddy,New Mexico,EDDY,All Other Larceny,Industrial Site,Other,15000.0
2021,Eddy,New Mexico,EDDY,Burglary/Breaking & Entering,Rental Storage Facility,Other,5300.0
2021,Eddy,New Mexico,EDDY,All Other Larceny,Industrial Site,Other,20000.0
2021,Eddy,New Mexico,EDDY,Motor Vehicle Theft,Industrial Site,Other,20000.0
2021,Eddy,New Mexico,EDDY,All Other Larceny,Industrial Site,Other,12000.0
2021,Eddy,New Mexico,EDDY,Motor Vehicle Theft,Industrial Site,Other,12000.0
2021,Eddy,New Mexico,EDDY,Theft From Building,Industrial Site,Other,20000.0
2021,Gardena,California,LOS ANGELES,Destruction/Damage/Vandalism of Property,Commercial/Office Building,Tools,5000.0
2021,Gardena,California,LOS ANGELES,Burglary/Breaking & Entering,Commercial/Office Building,Tools,5000.0
2021,University of Texas:,Texas,DALLAS,All Other Larceny,Parking/Drop Lot/Garage,Tools,20060.0
2021,Eddy,New Mexico,EDDY,Destruction/Damage/Vandalism of Property,Industrial Site,Other,11538.0
2021,Eddy,New Mexico,EDDY,Theft From Motor Vehicle,Industrial Site,Other,11538.0
2021,Johnston,North Carolina,JOHNSTON,Motor Vehicle Theft,Parking/Drop Lot/Garage,Automobile,15000.0
2021,Johnston,North Carolina,JOHNSTON,Robbery,Service/Gas Station,Automobile,10000.0
2021,Lakewood Township,New Jersey,OCEAN,Motor Vehicle Theft,Highway/Road/Alley/Street/Sidewalk,Automobile,15000.0
2021,Johnston,North Carolina,JOHNSTON,Motor Vehicle Theft,Commercial/Office Building,Automobile,25108.0
2021,Kernersville,North Carolina,"FORSYTH, GUILFORD",Motor Vehicle Theft,Parking/Drop Lot/Garage,Automobile,10000.0
2021,East Lansing,Michigan,"CLINTON, INGHAM",Motor Vehicle Theft,Parking/Drop Lot/Garage,Automobile,20000.0
2021,Eddy,New Mexico,EDDY,Destruction/Damage/Vandalism of Property,Industrial Site,Tools,6255.0
2021,Eddy,New Mexico,EDDY,All Other Larceny,Industrial Site,Tools,6255.0
2021,Eddy,New Mexico,EDDY,Theft From Motor Vehicle,Industrial Site,Tools,6255.0
2021,Spokane Valley,Washington,SPOKANE,Motor Vehicle Theft,Commercial/Office Building,Household Goods,5000.0
2021,Spokane Valley,Washington,SPOKANE,Burglary/Breaking & Entering,Commercial/Office Building,Household Goods,5000.0
2021,Spokane Valley,Washington,SPOKANE,Destruction/Damage/Vandalism of Property,Commercial/Office Building,Household Goods,5000.0
2021,Wichita Falls,Texas,WICHITA,Theft From Motor Vehicle,Commercial/Office Building,Industrial Equipment,90003.0
2021,Johnston,North Carolina,JOHNSTON,All Other Larceny,Parking/Drop Lot/Garage,Farm Equipment,8000.0
2021,Cicero,Illinois,COOK,Robbery,Service/Gas Station,Automobile,20000.0
2021,Kaufman,Texas,KAUFMAN,Motor Vehicle Theft,Highway/Road/Alley/Street/Sidewalk,Automobile,20000.0
2021,Humble,Texas,HARRIS,Motor Vehicle Theft,Parking/Drop Lot/Garage,Automobile,26000.0
2021,Hartford,Connecticut,HARTFORD,All Other Larceny,Parking/Drop Lot/Garage,Trailers,10000.0
2021,Hartford,Connecticut,HARTFORD,All Other Larceny,Parking/Drop Lot/Garage,Trailers,10000.0
2021,Hartford,Connecticut,HARTFORD,All Other Larceny,Parking/Drop Lot/Garage,Trailers,10000.0
2021,Hartford,Connecticut,HARTFORD,All Other Larceny,Parking/Drop Lot/Garage,Trailers,10000.0
2021,Hartford,Connecticut,HARTFORD,All Other Larceny,Parking/Drop Lot/Garage,Trailers,10000.0
2021,Hartford,Connecticut,HARTFORD,All Other Larceny,Parking/Drop Lot/Garage,Trailers,10000.0
2021,Memphis,Tennessee,SHELBY,All Other Larceny,Parking/Drop Lot/Garage,Trailers,48593.0
2021,Memphis,Tennessee,SHELBY,Motor Vehicle Theft,Parking/Drop Lot/Garage,Trailers,15000.0
2021,Raton,New Mexico,COLFAX,All Other Larceny,Parking/Drop Lot/Garage,Trailers,6000.0
2021,Harris,Texas,HARRIS,Theft From Motor Vehicle,Highway/Road/Alley/Street/Sidewalk,Trailers,80000.0
2021,Harris,Texas,HARRIS,Motor Vehicle Theft,Highway/Road/Alley/Street/Sidewalk,Trailers,80000.0
2021,Memphis,Tennessee,SHELBY,Motor Vehicle Theft,Commercial/Office Building,Trailers,150000.0
2021,Memphis,Tennessee,SHELBY,All Other Larceny,Commercial/Office Building,Trailers,150000.0
2021,Irving,Texas,DALLAS,Motor Vehicle Theft,Parking/Drop Lot/Garage,Trailers,18000.0
2021,Fairview,Tennessee,WILLIAMSON,Motor Vehicle Theft,Parking/Drop Lot/Garage,Trailers,10000.0
2021,Baldwin,Georgia,BALDWIN,All Other Larceny,Parking/Drop Lot/Garage,Trailers,32000.0
2021,Santa Rosa,Florida,SANTA ROSA,All Other Larceny,Highway/Road/Alley/Street/Sidewalk,Trailers,5000.0
2021,Fontana,California,SAN BERNARDINO,All Other Larceny,Parking/Drop Lot/Garage,Vehicle Parts,80000.0
2021,Fontana,California,SAN BERNARDINO,All Other Larceny,Parking/Drop Lot/Garage,Vehicle Parts,80000.0
2021,Fontana,California,SAN BERNARDINO,Embezzlement,Commercial/Office Building,Portable Electronic Communications,106000.0
2021,Fontana,California,SAN BERNARDINO,Embezzlement,Commercial/Office Building,Portable Electronic Communications,106000.0
2021,Fontana,California,SAN BERNARDINO,Embezzlement,Commercial/Office Building,Portable Electronic Communications,106000.0
2021,Fontana,California,SAN BERNARDINO,Embezzlement,Commercial/Office Building,Portable Electronic Communications,106000.0
2021,Johnston,North Carolina,JOHNSTON,Motor Vehicle Theft,Parking/Drop Lot/Garage,Other Motor Vehicles,10000.0
2021,Montgomery,Ohio,MONTGOMERY,Motor Vehicle Theft,Service/Gas Station,Other Motor Vehicles,15000.0
2021,Forest Park,Georgia,CLAYTON,Burglary/Breaking & Entering,Dock/Wharf/Freight/Modal Terminal,Portable Electronic Communications,96600.0
2021,Forest Park,Georgia,CLAYTON,Destruction/Damage/Vandalism of Property,Dock/Wharf/Freight/Modal Terminal,Portable Electronic Communications,96600.0
2021,Forest Park,Georgia,CLAYTON,Burglary/Breaking & Entering,Dock/Wharf/Freight/Modal Terminal,Portable Electronic Communications,96600.0
2021,Forest Park,Georgia,CLAYTON,Destruction/Damage/Vandalism of Property,Dock/Wharf/Freight/Modal Terminal,Portable Electronic Communications,96600.0
2021,Lake Forest,California,ORANGE,Theft From Building,Commercial/Office Building,Trucks,85000.0
2021,Lake Forest,California,ORANGE,Motor Vehicle Theft,Parking/Drop Lot/Garage,Trucks,85000.0
2021,Lake Forest,California,ORANGE,Theft From Building,Commercial/Office Building,Trucks,85000.0
2021,Lake Forest,California,ORANGE,Motor Vehicle Theft,Parking/Drop Lot/Garage,Trucks,85000.0
2021,Aurora,Colorado,"ADAMS, ARAPAHOE, DOUGLAS",All Other Larceny,Parking/Drop Lot/Garage,Trucks,25000.0
2021,Aurora,Colorado,"ADAMS, ARAPAHOE, DOUGLAS",Motor Vehicle Theft,Parking/Drop Lot/Garage,Trucks,25000.0
2021,Lincoln,Washington,LINCOLN,Burglary/Breaking & Entering,Rental Storage Facility,Collections/ Collectibles,20000.0
2021,Groveport,Ohio,FRANKLIN,All Other Larceny,Highway/Road/Alley/Street/Sidewalk,Building Materials,5000.0
2021,Memphis,Tennessee,SHELBY,Theft From Motor Vehicle,Highway/Road/Alley/Street/Sidewalk,Aircraft Parts/ Accessories,15000.0
2021,Aurora,Colorado,"ADAMS, ARAPAHOE, DOUGLAS",All Other Larceny,Commercial/Office Building,Watercraft,100000.0
2021,Aurora,Colorado,"ADAMS, ARAPAHOE, DOUGLAS",All Other Larceny,Commercial/Office Building,Watercraft,100000.0
2021,Lebanon,Missouri,LACLEDE,All Other Larceny,Parking/Drop Lot/Garage,Watercraft,19500.0
2021,Lebanon,Missouri,LACLEDE,All Other Larceny,Parking/Drop Lot/Garage,Watercraft,19500.0
2021,Franklin,Kentucky,FRANKLIN,All Other Larceny,Parking/Drop Lot/Garage,Consumable Goods,5000.0
2021,Franklin,Kentucky,FRANKLIN,All Other Larceny,Parking/Drop Lot/Garage,Consumable Goods,5000.0
2021,Franklin,Kentucky,FRANKLIN,All Other Larceny,Parking/Drop Lot/Garage,Consumable Goods,5000.0
2021,Livonia,Michigan,WAYNE,Motor Vehicle Theft,Commercial/Office Building,Alcohol,37210.0
2021,Park Hills,Missouri,ST FRANCOIS,All Other Larceny,Parking/Drop Lot/Garage,Tools,6518.0
2021,Hartford,Connecticut,HARTFORD,Destruction/Damage/Vandalism of Property,Highway/Road/Alley/Street/Sidewalk,Vehicle Parts,5000.0
2021,Hartford,Connecticut,HARTFORD,Theft From Motor Vehicle,Parking/Drop Lot/Garage,Vehicle Parts,5000.0
2021,Pittsfield Township,Michigan,WASHTENAW,Theft From Motor Vehicle,Parking/Drop Lot/Garage,Computer Hard/ Software,95000.0
2021,Tampa,Florida,HILLSBOROUGH,All Other Larceny,Parking/Drop Lot/Garage,Chemicals,96000.0
2021,McMinn,Tennessee,MCMINN,Motor Vehicle Theft,Highway/Road/Alley/Street/Sidewalk,Other,9000.0
2021,McMinn,Tennessee,MCMINN,Motor Vehicle Theft,Highway/Road/Alley/Street/Sidewalk,Other,9000.0
2021,McMinn,Tennessee,MCMINN,Motor Vehicle Theft,Highway/Road/Alley/Street/Sidewalk,Other,9000.0
2021,McMinn,Tennessee,MCMINN,Motor Vehicle Theft,Highway/Road/Alley/Street/Sidewalk,Other,9000.0
2021,McMinn,Tennessee,MCMINN,Robbery,Highway/Road/Alley/Street/Sidewalk,Other,9000.0
2021,McMinn,Tennessee,MCMINN,Robbery,Highway/Road/Alley/Street/Sidewalk,Other,9000.0
2021,McMinn,Tennessee,MCMINN,Robbery,Highway/Road/Alley/Street/Sidewalk,Other,9000.0
2021,McMinn,Tennessee,MCMINN,Robbery,Highway/Road/Alley/Street/Sidewalk,Other,9000.0
2021,Worcester,Massachusetts,WORCESTER,Wire Fraud,Industrial Site,Other,97991.0
2021,Suwanee,Georgia,GWINNETT,Motor Vehicle Theft,Parking/Drop Lot/Garage,Other,7223.0
2021,Corbin,Kentucky,"KNOX, WHITLEY",All Other Larceny,Parking/Drop Lot/Garage,Trailers,5000.0
2021,"Washington Township, Franklin County",Pennsylvania,FRANKLIN,Burglary/Breaking & Entering,Parking/Drop Lot/Garage,Vehicle Parts,5000.0
2021,Highway Patrol:,California,LOS ANGELES,Motor Vehicle Theft,Highway/Road/Alley/Street/Sidewalk,Automobile,17700.0
2021,Palestine,Texas,ANDERSON,Motor Vehicle Theft,Parking/Drop Lot/Garage,Automobile,10000.0
2021,Kountze,Texas,HARDIN,Motor Vehicle Theft,Highway/Road/Alley/Street/Sidewalk,Automobile,5000.0
2021,Benton,Arkansas,BENTON,Burglary/Breaking & Entering,Commercial/Office Building,Automobile,7500.0
2021,Benton,Arkansas,BENTON,Motor Vehicle Theft,Parking/Drop Lot/Garage,Automobile,7500.0
2021,Humble,Texas,HARRIS,Motor Vehicle Theft,Highway/Road/Alley/Street/Sidewalk,Automobile,5000.0
2021,Grafton,West Virginia,TAYLOR,Motor Vehicle Theft,Highway/Road/Alley/Street/Sidewalk,Automobile,70000.0
2021,West Shore Regional,Pennsylvania,CUMBERLAND,Motor Vehicle Theft,Highway/Road/Alley/Street/Sidewalk,Automobile,5000.0
2021,West Shore Regional,Pennsylvania,CUMBERLAND,Stolen Property Offenses,Highway/Road/Alley/Street/Sidewalk,Automobile,5000.0
2021,Carlisle,Pennsylvania,CUMBERLAND,All Other Larceny,Service/Gas Station,Money,12300.0
2021,Lee,South Carolina,LEE,Motor Vehicle Theft,Highway/Road/Alley/Street/Sidewalk,Automobile,10000.0
2021,San Diego,California,SAN DIEGO,Motor Vehicle Theft,Highway/Road/Alley/Street/Sidewalk,Automobile,8000.0
2021,Suwanee,Georgia,GWINNETT,Motor Vehicle Theft,Parking/Drop Lot/Garage,Automobile,10000.0
2021,Suwanee,Georgia,GWINNETT,Motor Vehicle Theft,Parking/Drop Lot/Garage,Automobile,10000.0
2021,Suwanee,Georgia,GWINNETT,Motor Vehicle Theft,Parking/Drop Lot/Garage,Automobile,5000.0
2021,Suwanee,Georgia,GWINNETT,Motor Vehicle Theft,Parking/Drop Lot/Garage,Automobile,10000.0
2021,Suwanee,Georgia,GWINNETT,Motor Vehicle Theft,Parking/Drop Lot/Garage,Automobile,10000.0
2021,Johnston,North Carolina,JOHNSTON,Motor Vehicle Theft,Parking/Drop Lot/Garage,Automobile,7000.0
2021,Palestine,Texas,ANDERSON,Motor Vehicle Theft,Commercial/Office Building,Automobile,30000.0
2021,Glendale,Missouri,ST LOUIS,Theft From Motor Vehicle,Highway/Road/Alley/Street/Sidewalk,Automobile,40000.0
2021,Glendale,Missouri,ST LOUIS,Motor Vehicle Theft,Highway/Road/Alley/Street/Sidewalk,Automobile,40000.0
2021,Charlottesville,Virginia,CHARLOTTESVILLE CITY,Theft From Motor Vehicle,Highway/Road/Alley/Street/Sidewalk,Automobile,10000.0
2021,Charlottesville,Virginia,CHARLOTTESVILLE CITY,Motor Vehicle Theft,Highway/Road/Alley/Street/Sidewalk,Automobile,10000.0
2021,Tampa,Florida,HILLSBOROUGH,Motor Vehicle Theft,Parking/Drop Lot/Garage,Automobile,15000.0
2021,Tampa,Florida,HILLSBOROUGH,Motor Vehicle Theft,Highway/Road/Alley/Street/Sidewalk,Automobile,25000.0
2021,Henry,Iowa,HENRY,Simple Assault,Highway/Road/Alley/Street/Sidewalk,Automobile,200000.0
